Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
120.0,2023-12-15,put,TSLA231215P00120000,0.95,0.92,0.95,0.110000014,13.095241,197.0,1985.0,0.6250037500000001,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:58:48,"{'contractSymbol': 'TSLA231215P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 0.95, 'change': 0.110000014, 'percentChange': 13.095241, 'volume': 197, 'openInterest': 1985, 'bid': 0.92, 'ask': 0.95, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1692215928, 'impliedVolatility': 0.6250037500000001, 'inTheMoney': False}"
120.0,2024-01-19,call,TSLA240119C00120000,110.0,108.35,111.55,-7.470001,-6.3590713,2.0,3152.0,0.7845480529785156,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:15:35,"{'contractSymbol': 'TSLA240119C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 110.0, 'change': -7.470001, 'percentChange': -6.3590713, 'volume': 2, 'openInterest': 3152, 'bid': 108.35, 'ask': 111.55, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692213335, 'impliedVolatility': 0.7845480529785156, 'inTheMoney': True}"
120.0,2024-01-19,put,TSLA240119P00120000,1.43,1.49,1.55,0.06999993,5.147054,10.0,12184.0,0.6063271789550781,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 18:34:33,"{'contractSymbol': 'TSLA240119P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 1.43, 'change': 0.06999993, 'percentChange': 5.147054, 'volume': 10, 'openInterest': 12184, 'bid': 1.49, 'ask': 1.55, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692210873, 'impliedVolatility': 0.6063271789550781, 'inTheMoney': False}"
120.0,2024-03-15,call,TSLA240315C00120000,114.0,110.35,113.7,-11.529999,-9.185054,1.0,300.0,0.7572656109619142,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:33:19,"{'contractSymbol': 'TSLA240315C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 114.0, 'change': -11.529999, 'percentChange': -9.185054, 'volume': 1, 'openInterest': 300, 'bid': 110.35, 'ask': 113.7, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692214399, 'impliedVolatility': 0.7572656109619142, 'inTheMoney': True}"
120.0,2024-03-15,put,TSLA240315P00120000,2.55,2.49,2.68,0.21000004,8.97436,8.0,4303.0,0.586918193359375,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:17:48,"{'contractSymbol': 'TSLA240315P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 2.55, 'change': 0.21000004, 'percentChange': 8.97436, 'volume': 8, 'openInterest': 4303, 'bid': 2.49, 'ask': 2.68, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692213468, 'impliedVolatility': 0.586918193359375, 'inTheMoney': False}"
120.0,2024-06-21,call,TSLA240621C00120000,122.65,114.3,117.2,-5.3499985,-4.1796865,6.0,601.0,0.7338588626098632,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 13:58:06,"{'contractSymbol': 'TSLA240621C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 122.65, 'change': -5.3499985, 'percentChange': -4.1796865, 'volume': 6, 'openInterest': 601, 'bid': 114.3, 'ask': 117.2, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692194286, 'impliedVolatility': 0.7338588626098632, 'inTheMoney': True}"
120.0,2024-06-21,put,TSLA240621P00120000,4.29,4.3,4.45,0.3399999,8.607593,66.0,2812.0,0.5576826458740236,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 16:19:25,"{'contractSymbol': 'TSLA240621P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 4.29, 'change': 0.3399999, 'percentChange': 8.607593, 'volume': 66, 'openInterest': 2812, 'bid': 4.3, 'ask': 4.45, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692202765, 'impliedVolatility': 0.5576826458740236, 'inTheMoney': False}"
120.0,2024-09-20,call,TSLA240920C00120000,124.3,116.85,120.85,-5.949997,-4.5681357,1.0,740.0,0.7163114306640624,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 13:37:53,"{'contractSymbol': 'TSLA240920C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 124.3, 'change': -5.949997, 'percentChange': -4.5681357, 'volume': 1, 'openInterest': 740, 'bid': 116.85, 'ask': 120.85, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692193073, 'impliedVolatility': 0.7163114306640624, 'inTheMoney': True}"
120.0,2024-09-20,put,TSLA240920P00120000,6.0,5.9,6.1,0.5999999,11.111109,11.0,2657.0,0.5390060748291017,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:16:50,"{'contractSymbol': 'TSLA240920P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 6.0, 'change': 0.5999999, 'percentChange': 11.111109, 'volume': 11, 'openInterest': 2657, 'bid': 5.9, 'ask': 6.1, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692213410, 'impliedVolatility': 0.5390060748291017, 'inTheMoney': False}"
120.0,2025-01-17,call,TSLA250117C00120000,125.1,120.3,124.75,-5.0000076,-3.843203,10.0,7762.0,0.6987334814453126,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 17:06:16,"{'contractSymbol': 'TSLA250117C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 125.1, 'change': -5.0000076, 'percentChange': -3.843203, 'volume': 10, 'openInterest': 7762, 'bid': 120.3, 'ask': 124.75, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692205576, 'impliedVolatility': 0.6987334814453126, 'inTheMoney': True}"
120.0,2025-01-17,put,TSLA250117P00120000,7.9,7.8,8.25,0.16000032,2.0671878,12.0,15306.0,0.520939849243164,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 18:42:22,"{'contractSymbol': 'TSLA250117P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 7.9, 'change': 0.16000032, 'percentChange': 2.0671878, 'volume': 12, 'openInterest': 15306, 'bid': 7.8, 'ask': 8.25, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692211342, 'impliedVolatility': 0.520939849243164, 'inTheMoney': False}"
120.0,2025-06-20,call,TSLA250620C00120000,128.22,125.0,130.5,-11.779999,-8.414285,3.0,455.0,0.6969329623413086,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:45:49,"{'contractSymbol': 'TSLA250620C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 128.22, 'change': -11.779999, 'percentChange': -8.414285, 'volume': 3, 'openInterest': 455, 'bid': 125.0, 'ask': 130.5, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692215149, 'impliedVolatility': 0.6969329623413086, 'inTheMoney': True}"
120.0,2025-06-20,put,TSLA250620P00120000,10.25,10.15,11.1,0.0,0.0,1.0,2153.0,0.5065967309570312,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 19:59:53,"{'contractSymbol': 'TSLA250620P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 10.25, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2153, 'bid': 10.15, 'ask': 11.1, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692129593, 'impliedVolatility': 0.5065967309570312, 'inTheMoney': False}"
120.0,2025-12-19,call,TSLA251219C00120000,133.74,128.2,134.45,-6.1599884,-4.403137,4.0,611.0,0.6677279321289065,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 13:30:04,"{'contractSymbol': 'TSLA251219C00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 133.74, 'change': -6.1599884, 'percentChange': -4.403137, 'volume': 4, 'openInterest': 611, 'bid': 128.2, 'ask': 134.45, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1692192604, 'impliedVolatility': 0.6677279321289065, 'inTheMoney': True}"
120.0,2025-12-19,put,TSLA251219P00120000,13.1,12.85,13.65,0.3000002,2.3437514,72.0,3055.0,0.49658706542968756,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 17:04:38,"{'contractSymbol': 'TSLA251219P00120000', 'strike': 120.0, 'currency': 'USD', 'lastPrice': 13.1, 'change': 0.3000002, 'percentChange': 2.3437514, 'volume': 72, 'openInterest': 3055, 'bid': 12.85, 'ask': 13.65, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1692205478, 'impliedVolatility': 0.49658706542968756, 'inTheMoney': False}"
123.33,2023-09-15,call,TSLA230915C00123330,106.0,101.75,104.0,-9.18,-7.9701343,3.0,515.0,1.1162153564453123,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:42:51,"{'contractSymbol': 'TSLA230915C00123330', 'strike': 123.33, 'currency': 'USD', 'lastPrice': 106.0, 'change': -9.18, 'percentChange': -7.9701343, 'volume': 3, 'openInterest': 515, 'bid': 101.75, 'ask': 104.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692200571, 'impliedVolatility': 1.1162153564453123, 'inTheMoney': True}"
123.33,2023-09-15,put,TSLA230915P00123330,0.1,0.08,0.14,0.020000003,25.000006,117.0,2906.0,0.87500125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:10:20,"{'contractSymbol': 'TSLA230915P00123330', 'strike': 123.33, 'currency': 'USD', 'lastPrice': 0.1, 'change': 0.020000003, 'percentChange': 25.000006, 'volume': 117, 'openInterest': 2906, 'bid': 0.08, 'ask': 0.14, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692213020, 'impliedVolatility': 0.87500125, 'inTheMoney': False}"
123.33,2024-01-19,call,TSLA240119C00123330,129.83,105.25,107.95,0.0,0.0,2.0,1931.0,0.7557397473144531,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-10 14:49:07,"{'contractSymbol': 'TSLA240119C00123330', 'strike': 123.33, 'currency': 'USD', 'lastPrice': 129.83, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1931, 'bid': 105.25, 'ask': 107.95, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691678947, 'impliedVolatility': 0.7557397473144531, 'inTheMoney': True}"
123.33,2024-01-19,put,TSLA240119P00123330,1.6,1.67,1.77,0.18000007,12.676062,99.0,2224.0,0.5994913098144532,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:47:28,"{'contractSymbol': 'TSLA240119P00123330', 'strike': 123.33, 'currency': 'USD', 'lastPrice': 1.6, 'change': 0.18000007, 'percentChange': 12.676062, 'volume': 99, 'openInterest': 2224, 'bid': 1.67, 'ask': 1.77, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692200848, 'impliedVolatility': 0.5994913098144532, 'inTheMoney': False}"
123.33,2024-06-21,call,TSLA240621C00123330,135.48,111.55,114.4,0.0,0.0,1.0,802.0,0.7238797143554687,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-07 14:21:06,"{'contractSymbol': 'TSLA240621C00123330', 'strike': 123.33, 'currency': 'USD', 'lastPrice': 135.48, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 802, 'bid': 111.55, 'ask': 114.4, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1691418066, 'impliedVolatility': 0.7238797143554687, 'inTheMoney': True}"
123.33,2024-06-21,put,TSLA240621P00123330,4.31,4.7,4.85,0.0,0.0,9.0,3514.0,0.551762294921875,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-14 15:07:30,"{'contractSymbol': 'TSLA240621P00123330', 'strike': 123.33, 'currency': 'USD', 'lastPrice': 4.31, 'change': 0.0, 'percentChange': 0.0, 'volume': 9, 'openInterest': 3514, 'bid': 4.7, 'ask': 4.85, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692025650, 'impliedVolatility': 0.551762294921875, 'inTheMoney': False}"
125.0,2023-08-18,call,TSLA230818C00125000,104.8,99.5,101.75,-6.079994,-5.4834003,28.0,103.0,2.8281279296874997,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:10:45,"{'contractSymbol': 'TSLA230818C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 104.8, 'change': -6.079994, 'percentChange': -5.4834003, 'volume': 28, 'openInterest': 103, 'bid': 99.5, 'ask': 101.75, 'contractSize': 'REGULAR', 'expiration': 1692316800, 'lastTradeDate': 1692198645, 'impliedVolatility': 2.8281279296874997, 'inTheMoney': True}"
125.0,2023-08-18,put,TSLA230818P00125000,0.01,0.0,0.01,0.0,0.0,9.0,3012.0,2.50000375,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:11:39,"{'contractSymbol': 'TSLA230818P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 9, 'openInterest': 3012, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1692316800, 'lastTradeDate': 1692213099, 'impliedVolatility': 2.50000375, 'inTheMoney': False}"
125.0,2023-08-25,call,TSLA230825C00125000,107.03,99.65,101.95,-4.0,-3.60263,25.0,68.0,1.6875015625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 13:55:03,"{'contractSymbol': 'TSLA230825C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 107.03, 'change': -4.0, 'percentChange': -3.60263, 'volume': 25, 'openInterest': 68, 'bid': 99.65, 'ask': 101.95, 'contractSize': 'REGULAR', 'expiration': 1692921600, 'lastTradeDate': 1692194103, 'impliedVolatility': 1.6875015625, 'inTheMoney': True}"
125.0,2023-08-25,put,TSLA230825P00125000,0.03,0.02,0.04,0.01,50.0,41.0,383.0,1.359378203125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:35:33,"{'contractSymbol': 'TSLA230825P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.01, 'percentChange': 50.0, 'volume': 41, 'openInterest': 383, 'bid': 0.02, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1692921600, 'lastTradeDate': 1692214533, 'impliedVolatility': 1.359378203125, 'inTheMoney': False}"
125.0,2023-09-01,call,TSLA230901C00125000,105.11,100.1,102.1,-16.39,-13.489712,2.0,9.0,1.451174619140625,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:10:45,"{'contractSymbol': 'TSLA230901C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 105.11, 'change': -16.39, 'percentChange': -13.489712, 'volume': 2, 'openInterest': 9, 'bid': 100.1, 'ask': 102.1, 'contractSize': 'REGULAR', 'expiration': 1693526400, 'lastTradeDate': 1692198645, 'impliedVolatility': 1.451174619140625, 'inTheMoney': True}"
125.0,2023-09-01,put,TSLA230901P00125000,0.04,0.04,0.05,0.0,0.0,72.0,165.0,1.0625046875000002,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:25:33,"{'contractSymbol': 'TSLA230901P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 72, 'openInterest': 165, 'bid': 0.04, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1693526400, 'lastTradeDate': 1692199533, 'impliedVolatility': 1.0625046875000002, 'inTheMoney': False}"
125.0,2023-09-08,call,TSLA230908C00125000,110.05,99.9,102.2,0.0,0.0,2.0,1.0,1.1899454565429686,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 14:37:28,"{'contractSymbol': 'TSLA230908C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 110.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 99.9, 'ask': 102.2, 'contractSize': 'REGULAR', 'expiration': 1694131200, 'lastTradeDate': 1692110248, 'impliedVolatility': 1.1899454565429686, 'inTheMoney': True}"
125.0,2023-09-08,put,TSLA230908P00125000,0.07,0.06,0.07,0.02,39.999996,1.0,33.0,0.92187578125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 13:30:04,"{'contractSymbol': 'TSLA230908P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.07, 'change': 0.02, 'percentChange': 39.999996, 'volume': 1, 'openInterest': 33, 'bid': 0.06, 'ask': 0.07, 'contractSize': 'REGULAR', 'expiration': 1694131200, 'lastTradeDate': 1692192604, 'impliedVolatility': 0.92187578125, 'inTheMoney': False}"
125.0,2023-09-15,call,TSLA230915C00125000,109.22,100.05,102.3,0.0,0.0,8.0,1682.0,1.0849655126953124,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 18:00:10,"{'contractSymbol': 'TSLA230915C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 109.22, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 1682, 'bid': 100.05, 'ask': 102.3, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692122410, 'impliedVolatility': 1.0849655126953124, 'inTheMoney': True}"
125.0,2023-09-15,put,TSLA230915P00125000,0.09,0.09,0.1,0.010000005,12.500008,1.0,8512.0,0.84179845703125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 14:16:39,"{'contractSymbol': 'TSLA230915P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.09, 'change': 0.010000005, 'percentChange': 12.500008, 'volume': 1, 'openInterest': 8512, 'bid': 0.09, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692195399, 'impliedVolatility': 0.84179845703125, 'inTheMoney': False}"
125.0,2023-09-22,call,TSLA230922C00125000,108.58,100.6,102.25,-9.5,-8.045392,1.0,1.0,1.0410204199218753,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 13:50:57,"{'contractSymbol': 'TSLA230922C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 108.58, 'change': -9.5, 'percentChange': -8.045392, 'volume': 1, 'openInterest': 1, 'bid': 100.6, 'ask': 102.25, 'contractSize': 'REGULAR', 'expiration': 1695340800, 'lastTradeDate': 1692193857, 'impliedVolatility': 1.0410204199218753, 'inTheMoney': True}"
125.0,2023-09-22,put,TSLA230922P00125000,0.12,0.1,0.14,0.029999994,33.333324,10.0,7.0,0.77929908203125,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 18:50:30,"{'contractSymbol': 'TSLA230922P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.12, 'change': 0.029999994, 'percentChange': 33.333324, 'volume': 10, 'openInterest': 7, 'bid': 0.1, 'ask': 0.14, 'contractSize': 'REGULAR', 'expiration': 1695340800, 'lastTradeDate': 1692211830, 'impliedVolatility': 0.77929908203125, 'inTheMoney': False}"
125.0,2023-09-29,put,TSLA230929P00125000,0.15,0.11,0.18,0.0,0.0,14.0,15.0,0.7324245507812499,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-15 19:59:42,"{'contractSymbol': 'TSLA230929P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.15, 'change': 0.0, 'percentChange': 0.0, 'volume': 14, 'openInterest': 15, 'bid': 0.11, 'ask': 0.18, 'contractSize': 'REGULAR', 'expiration': 1695945600, 'lastTradeDate': 1692129582, 'impliedVolatility': 0.7324245507812499, 'inTheMoney': False}"
125.0,2023-10-20,call,TSLA231020C00125000,102.1,101.8,102.95,-15.639999,-13.283506,6.0,76.0,0.9172371557617188,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:59:57,"{'contractSymbol': 'TSLA231020C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 102.1, 'change': -15.639999, 'percentChange': -13.283506, 'volume': 6, 'openInterest': 76, 'bid': 101.8, 'ask': 102.95, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692215997, 'impliedVolatility': 0.9172371557617188, 'inTheMoney': True}"
125.0,2023-10-20,put,TSLA231020P00125000,0.34,0.33,0.42,0.060000002,21.428572,11.0,4115.0,0.6879914013671876,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:41:27,"{'contractSymbol': 'TSLA231020P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.34, 'change': 0.060000002, 'percentChange': 21.428572, 'volume': 11, 'openInterest': 4115, 'bid': 0.33, 'ask': 0.42, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692214887, 'impliedVolatility': 0.6879914013671876, 'inTheMoney': False}"
125.0,2023-11-17,call,TSLA231117C00125000,127.0,102.6,104.15,0.0,0.0,14.0,172.0,0.852540537109375,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-08 17:32:58,"{'contractSymbol': 'TSLA231117C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 127.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 14, 'openInterest': 172, 'bid': 102.6, 'ask': 104.15, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1691515978, 'impliedVolatility': 0.852540537109375, 'inTheMoney': True}"
125.0,2023-11-17,put,TSLA231117P00125000,0.65,0.7,0.74,0.03999996,6.5573707,7.0,8318.0,0.6408727319335938,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 18:38:12,"{'contractSymbol': 'TSLA231117P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 0.65, 'change': 0.03999996, 'percentChange': 6.5573707, 'volume': 7, 'openInterest': 8318, 'bid': 0.7, 'ask': 0.74, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1692211092, 'impliedVolatility': 0.6408727319335938, 'inTheMoney': False}"
125.0,2023-12-15,call,TSLA231215C00125000,116.67,102.95,105.1,0.0,0.0,1.0,686.0,0.7894308166503907,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-14 15:42:12,"{'contractSymbol': 'TSLA231215C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 116.67, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 686, 'bid': 102.95, 'ask': 105.1, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1692027732, 'impliedVolatility': 0.7894308166503907, 'inTheMoney': True}"
125.0,2023-12-15,put,TSLA231215P00125000,1.1,1.12,1.15,0.100000024,10.000002,380.0,2607.0,0.6120644262695314,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:44:31,"{'contractSymbol': 'TSLA231215P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 1.1, 'change': 0.100000024, 'percentChange': 10.000002, 'volume': 380, 'openInterest': 2607, 'bid': 1.12, 'ask': 1.15, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1692215071, 'impliedVolatility': 0.6120644262695314, 'inTheMoney': False}"
125.0,2024-01-19,call,TSLA240119C00125000,108.36,103.7,106.95,-8.949997,-7.629356,10.0,2348.0,0.7612328564453126,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 15:42:51,"{'contractSymbol': 'TSLA240119C00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 108.36, 'change': -8.949997, 'percentChange': -7.629356, 'volume': 10, 'openInterest': 2348, 'bid': 103.7, 'ask': 106.95, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692200571, 'impliedVolatility': 0.7612328564453126, 'inTheMoney': True}"
125.0,2024-01-19,put,TSLA240119P00125000,1.8,1.76,1.8,0.20999992,13.207541,392.0,15331.0,0.5926554406738282,TSLA,False,TSLA,225.6,2023-08-16 20:00:00,2023-08-16 19:18:32,"{'contractSymbol': 'TSLA240119P00125000', 'strike': 125.0, 'currency': 'USD', 'lastPrice': 1.8, 'change': 0.20999992, 'percentChange': 13.207541, 'volume': 392, 'openInterest': 15331, 'bid': 1.76, 'ask': 1.8, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692213512, 'impliedVolatility': 0.5926554406738282, 'inTheMoney': False}"
